,ZC3H14,SLTM,HSD11B1L,TMEM176B,CADM3,RGAG4,CNTF,LIN7A,PRR15,C1QTNF7,CD109,SYT17,RPS10,TOP2B,RBBP7,UBE2G1,RHOC,ARMC4,CASP5,CHRD,CHCHD6,ANXA6
GSM1817917,-0.25929572004233603,0.46116728531879186,0.23147992011475108,0.17635768526827938,-0.9060839546267626,-0.013496592744812849,0.28731304631659704,0.20384159360707937,-0.7538284716805255,-0.12176501233058239,0.5220720216434802,-0.2873130463165972,-5.20693340489163,-1.0828657198996046,0.7184627414058276,0.09461385000571343,-0.617294660531382,0.01349659274481473,0.7184627414058266,0.37283324586907757,-0.23147992011474966,0.4611672853187902
GSM1817918,5.206933404989618,2.026561886444788,0.34405447813591367,-0.8275632846762014,-0.013496592744813879,1.4397353077882866,-1.132629877363147,-0.7538284716805225,-0.5220720216434833,-0.9060839546267623,-1.6117604804485859,-0.06753206734873692,-0.9060839546267624,2.026561886444763,-1.4397353077882833,2.302350950233504,-1.719276416583524,-0.3155571131805779,0.8661579011539938,1.082865719899599,0.5690399756842063,0.17635768526827533
GSM1817919,-1.6117604804485854,0.12176501233058197,-0.9906137247179152,1.5201467344210564,-1.6117604804485848,-1.2415993798353324,0.2038415936070796,-0.28731304631659643,-1.241599379835337,0.23147992011475124,-0.6172946605313823,-0.9906137247179166,-0.3014051110861681,0.7538284716805254,1.241599379835336,0.4913924280883659,-0.40192329856508796,-0.23147992011475013,-0.9060839546267633,1.5201467344210478,-0.4019232985650874,1.6117604804485828
GSM1817920,0.7538284716805232,0.14900598907582321,0.6502725242301408,-0.3155571131805773,2.3023509502335093,0.12176501233058554,0.013496592744815137,0.906083954626764,-0.7901603424971216,1.302052855023883,-0.06753206734873653,-0.8275632846762027,-0.7011129892122171,-0.553249659707692,0.771867413498487,-1.2415993798353353,-0.5849730479589758,0.09461385000571461,0.6839711625556563,-0.040499588960286576,-0.8275632846762015,0.3155571131805745
GSM1817921,1.367663713210185,-0.6502725242301418,1.302052855023883,0.14900598907582557,-0.06753206734873546,-0.23147992011474833,1.3676637132101852,0.3728332458690828,2.3023509502334942,-0.2592957200423351,0.4611672853187933,1.7192764165835237,1.6117604804485874,-0.5849730479589733,1.7192764165835255,-0.31555711318057905,0.013496592744814658,-0.4019232985650879,1.302052855023882,0.31555711318057283,-2.302350950233505,-0.906083954626767
GSM1817922,0.584973047958976,1.439735307788283,0.7538284716805238,1.0356410487436125,0.01349659274481552,2.0265618864447914,-0.7184627414058259,0.46116728531879375,-0.40192329856509074,0.8661579011539948,0.23147992011474994,0.9060839546267633,0.8859448997476324,1.241599379835337,-0.2038415936070781,5.206933404989617,0.12176501233058364,0.04049958896028144,-0.6839711625556557,1.0356410487436067,1.1326298773631482,1.7192764165835208
GSM1817923,-0.431356557920661,0.34405447813591106,2.0265618864447905,-0.753828471680522,0.31555711318057866,-1.03564104874361,0.12176501233058411,0.7184627414058267,-1.6117604804485886,0.14900598907582602,0.12176501233058344,0.013496592744814084,-1.6117604804485846,-0.9906137247179136,-1.1853602514463204,1.4397353077882837,-0.4611672853187934,-0.5532496597076944,-0.20384159360707899,-1.1853602514463266,-0.6839711625556556,-0.6839711625556595
GSM1817924,0.40192329856508835,-0.3728332458690842,1.1326298773631487,-0.5532496597076938,1.0356410487436123,-0.20384159360707732,-2.302350950233505,-1.3676637132101845,0.9906137247179132,-2.026561886444785,5.206933404989618,0.34405447813591217,1.7192764165835255,-1.5201467344210529,1.3676637132101859,0.06753206734873528,-0.7901603424971189,-1.3676637132101848,-0.3440544781359124,-1.3676637132101899,-0.01349659274481418,-0.176357685268282
GSM1817925,-1.851296941933318,-0.1763576852682803,-0.14900598907582388,0.3155571131805785,0.7901603424971196,-1.6117604804485839,0.14900598907582535,0.7901603424971192,0.43135655792065863,1.4397353077882857,1.302052855023882,0.4913924280883665,-0.7901603424971175,0.3440544781359151,-0.6172946605313809,-1.6117604804485868,0.4313565579206614,1.1326298773631478,-0.1490059890758246,0.990613724717911,1.6117604804485868,0.6502725242301366
GSM1817926,-0.6839711625556558,-0.9475048819939893,-0.790160342497118,1.3020528550238828,-0.20384159360707832,-0.7184627414058244,-0.40192329856508746,-1.5201467344210549,0.46116728531878953,0.5532496597076956,0.9906137247179158,0.5532496597076939,1.0828657198996083,-1.6117604804485834,2.026561886444766,-0.5849730479589769,-0.23147992011475022,0.8275632846762024,0.14900598907582505,-1.082865719899612,0.2592957200423368,-0.2592957200423397
GSM1817927,-1.1326298773631471,-0.8661579011539953,0.49139242808836797,-1.1326298773631467,0.12176501233058447,0.3440544781359146,0.2314799201147506,-0.4913924280883668,0.866157901153991,-0.8275632846762008,-0.17635768526827883,5.206933404989617,-0.17635768526827733,-1.0356410487436096,0.5849730479589768,-2.0265618864447883,-0.12176501233058358,0.6172946605313822,0.3440544781359129,-1.4397353077882895,0.8661579011539944,0.04049958896027802
GSM1817928,-0.8275632846762018,1.8512969419333165,0.5849730479589765,-2.302350950233505,1.185360251446323,0.09461385000571644,-0.6502725242301397,1.367663713210185,1.132629877363145,-0.49139242808836575,2.3023509502334933,-0.6172946605313826,-0.9688348927370755,0.09461385000571694,1.0828657198996083,-0.0404995889602827,-0.49139242808836703,-1.0356410487436118,0.5532496597076946,-0.4611672853187984,-2.0265618864447865,-0.947504881993991
GSM1817929,0.12176501233058395,-1.0828657198996086,0.2873130463165975,-0.23147992011474952,-0.12176501233058269,1.85129694193332,1.5201467344210562,-0.7901603424971186,-1.3676637132101876,1.0356410487436127,1.2415993798353346,-0.7538284716805232,-0.10817949123227935,0.4019232985650904,-1.3676637132101837,0.7538284716805218,2.3023509502335013,0.6839711625556564,1.2415993798353344,0.790160342497114,0.2873130463165971,1.3676637132101812
